175,8.982819584024284E-4,6.209866509784132E-4
187,9.364984713664528E-4,6.795305082627367E-4
197,9.933395579950792E-4,7.871220279115433E-4
198,9.986676631140914E-4,8.023874182727994E-4
209,0.0010468108242188139,8.894347098697001E-4
212,0.0010548524801479902,9.086442616734256E-4
204,0.0010225382443949473,8.415390997595228E-4
189,9.582939043825628E-4,7.221509397227527E-4
202,0.0010087040066837554,8.098355778142988E-4
190,9.561881145202988E-4,7.19431308402216E-4
218,0.0010828490451146565,9.613093496923975E-4
201,0.0010035328028906378,8.021565961164724E-4
203,0.001021743108540637,8.399795200864318E-4
203,0.0010115316799124024,8.206968462604926E-4
203,0.001021254569996525,8.402484932359933E-4
176,9.02670633381128E-4,6.293141064167204E-4
207,0.0010339848299942536,8.683741296215991E-4
225,0.0010995914958773416,9.934041819719824E-4
213,0.0010534603200049381,8.995985988384718E-4
206,0.0010218964312946992,8.339875429501192E-4
197,9.899603811476707E-4,7.80190694507117E-4
209,0.0010403852773004409,8.784915355599094E-4
192,9.680011780591102E-4,7.424958290106526E-4
222,0.0010962673527556888,9.899709168709613E-4
192,9.683771374210213E-4,7.405844990949253E-4
219,0.0010866499925175218,9.769849207807136E-4
211,0.0010534260938223914,9.069778152246337E-4
212,0.0010574455902309587,9.144754507950544E-4
204,0.0010178814998551794,8.315246375418122E-4
190,9.651793616776605E-4,7.382485194487439E-4
216,0.0010695882174286116,9.333609982011916E-4
231,0.001130674279682043,0.0010595214657896312
176,9.0806605299511E-4,6.375092328971608E-4
201,0.0010090589314412479,8.142513667817776E-4
214,0.0010683447809190494,9.349644582514983E-4
203,0.0010205376702681357,8.430178798372048E-4
199,9.99427573089657E-4,8.017415443791117E-4
188,9.523328342178465E-4,7.12435685772463E-4
181,9.208893952653461E-4,6.562683136555782E-4
188,9.472533736454621E-4,6.986109399855161E-4
209,0.0010403308399028345,8.757018568182937E-4
185,9.395540675213976E-4,6.894666227790489E-4
190,9.60150933342915E-4,7.219931061035134E-4
200,0.001007043513322759,8.098464385274701E-4
185,9.338943815445723E-4,6.783485023331324E-4
